permno,caldt,ticker,prc,ret,me,analysts
91413,2020-10-30,EVR,79.54,0.215093,3228.6081400000003,8.0
91413,2020-11-30,EVR,90.93,0.150867,3694.6677600000003,8.0
91413,2020-12-31,EVR,109.64,0.205763,4454.89248,9.0
91416,2020-01-31,HBI,13.76,-0.073401,4976.95072,13.0
91416,2020-02-28,HBI,13.24,-0.02689,4798.91744,13.0
91416,2020-03-31,HBI,7.87,-0.405589,2816.5470800000003,13.0
91416,2020-04-30,HBI,9.94,0.263024,3459.4679,13.0
91416,2020-05-29,HBI,9.86,0.007042,3431.6250999999997,13.0
91416,2020-06-30,HBI,11.29,0.14503,3929.31515,15.0
91416,2020-07-31,HBI,14.13,0.25155,4919.51493,15.0
91416,2020-08-31,HBI,15.29,0.092711,5323.381689999999,14.0
91416,2020-09-30,HBI,15.75,0.030085,5483.53575,15.0
91416,2020-10-30,HBI,16.07,0.020317,5594.947270000001,15.0
91416,2020-11-30,HBI,14.2,-0.107032,4946.2008,13.0
91416,2020-12-31,HBI,14.58,0.026761,5078.56392,15.0
91418,2020-01-31,GMO,0.2206,-0.029477,30.521995399999998,1.0
91418,2020-02-28,GMO,0.2001,-0.092928,27.6856359,1.0
91418,2020-03-31,GMO,0.16,-0.2004,22.137439999999998,1.0
91418,2020-04-30,GMO,0.1902,0.18875,29.040687000000002,1.0
91418,2020-05-29,GMO,0.1844,-0.030494,28.155114,1.0
91418,2020-06-30,GMO,0.2009,0.089479,30.6744165,1.0
91418,2020-07-31,GMO,0.2202,0.096068,33.621237,1.0
91418,2020-08-31,GMO,0.125,-0.432334,19.116625,1.0
91418,2020-09-30,GMO,0.112,-0.104,17.128496,1.0
91421,2020-01-31,XPL,0.281,-0.063645,16.335654,1.0
91421,2020-02-28,XPL,0.2825,0.005338,16.422855,1.0
91421,2020-03-31,XPL,0.1994,-0.294159,11.5917202,1.0
91421,2020-04-30,XPL,0.2807,0.407723,16.3131612,1.0
91421,2020-05-29,XPL,0.3125,0.113288,18.16125,1.0
91421,2020-06-30,XPL,0.3149,0.00768,18.3007284,1.0
91421,2020-07-31,XPL,0.3825,0.214671,22.22784,1.0
91421,2020-08-31,XPL,0.3494,-0.086536,20.3043328,1.0
91421,2020-09-30,XPL,0.4,0.14482,23.242800000000003,1.0
91421,2020-10-30,XPL,0.416,0.04,24.172511999999998,1.0
91421,2020-11-30,XPL,0.49,0.177885,28.47292,1.0
91421,2020-12-31,XPL,0.5623,0.147551,32.6741284,1.0
91432,2020-01-31,INWK,4.15,-0.246824,216.35195000000002,3.0
91432,2020-02-28,INWK,3.14,-0.243373,163.69762,3.0
91432,2020-03-31,INWK,1.17,-0.627389,61.00731,3.0
91432,2020-04-30,INWK,1.77,0.512821,92.69489999999999,3.0
91432,2020-05-29,INWK,1.19,-0.327684,62.320299999999996,3.0
91432,2020-06-30,INWK,1.32,0.109244,69.54816000000001,3.0
91432,2020-07-31,INWK,2.75,1.083333,144.892,3.0
91432,2020-08-31,INWK,2.84,0.032727,150.07412,3.0
91432,2020-09-30,INWK,2.99,0.052817,158.00057,3.0
91437,2020-01-31,FRHC,15.19,0.044704,886.2301699999999,0.0
91437,2020-02-28,FRHC,15.8,0.040158,921.8194,0.0
91437,2020-03-31,FRHC,14.2,-0.101266,828.6836,0.0
91437,2020-04-30,FRHC,15.84,0.115493,924.39072,0.0
91437,2020-05-29,FRHC,17.39,0.097853,1014.8456199999999,0.0
91437,2020-06-30,FRHC,18.69,0.074756,1090.71102,0.0
91437,2020-07-31,FRHC,19.3,0.032638,1126.3094,0.0
91437,2020-08-31,FRHC,23.83,0.234715,1390.67114,0.0
91437,2020-09-30,FRHC,23.97,0.005875,1398.84126,0.0
91437,2020-10-30,FRHC,26.85,0.12015,1566.9123,0.0
91437,2020-11-30,FRHC,36.87,0.373184,2151.65946,0.0
91437,2020-12-31,FRHC,51.31,0.391646,2998.71033,0.0
91446,2020-01-31,ESXB,8.83,-0.005631,197.99509,3.0
91446,2020-02-28,ESXB,8.17,-0.069083,183.22859,4.0
91446,2020-03-31,ESXB,4.85,-0.406365,108.80004999999998,4.0
91446,2020-04-30,ESXB,5.59,0.152577,125.40047,4.0
91446,2020-05-29,ESXB,5.63,0.0161,126.29778999999999,3.0
91446,2020-06-30,ESXB,5.5,-0.023091,123.3815,3.0
91446,2020-07-31,ESXB,5.16,-0.061818,115.75428,3.0
91446,2020-08-31,ESXB,5.13,0.003876,115.08129,4.0
91446,2020-09-30,ESXB,5.08,-0.009747,113.95964,4.0
91446,2020-10-30,ESXB,5.46,0.074803,122.48418,4.0
91446,2020-11-30,ESXB,6.5,0.201465,145.8145,4.0
91446,2020-12-31,ESXB,6.75,0.038462,149.85675,4.0
91461,2020-01-31,WU,26.9,0.004481,11277.986399999998,17.0
91461,2020-02-28,WU,22.39,-0.167658,9249.80158,21.0
91461,2020-03-31,WU,18.13,-0.180214,7489.901859999999,21.0
91461,2020-04-30,WU,19.07,0.051848,7835.309969999999,21.0
91461,2020-05-29,WU,20.02,0.049817,8226.3181,21.0
91461,2020-06-30,WU,21.62,0.091159,8883.766099999999,21.0
91461,2020-07-31,WU,24.28,0.123034,9976.7734,22.0
91461,2020-08-31,WU,23.59,-0.028418,9695.584359999999,21.0
91461,2020-09-30,WU,21.43,-0.082026,8807.81572,21.0
91461,2020-10-30,WU,19.44,-0.09286,7992.19224,21.0
91461,2020-11-30,WU,22.56,0.160494,9274.88976,22.0
91461,2020-12-31,WU,21.94,-0.017509,9019.99474,22.0
91463,2020-01-31,CVLT,45.02,0.008513,2097.97702,7.0
91463,2020-02-28,CVLT,41.7,-0.073745,1943.2617000000002,7.0
91463,2020-03-31,CVLT,40.48,-0.029257,1862.5252799999998,7.0
91463,2020-04-30,CVLT,42.69,0.054595,1964.20959,7.0
91463,2020-05-29,CVLT,40.46,-0.052237,1868.0382,9.0
91463,2020-06-30,CVLT,38.7,-0.0435,1792.6227000000001,9.0
91463,2020-07-31,CVLT,44.08,0.139018,2044.9593599999998,9.0
91463,2020-08-31,CVLT,43.23,-0.019283,2005.52616,9.0
91463,2020-09-30,CVLT,40.8,-0.056211,1904.7479999999998,9.0
91463,2020-10-30,CVLT,39.59,-0.029657,1865.8767000000003,9.0
91463,2020-11-30,CVLT,47.76,0.206365,2250.9287999999997,8.0
91463,2020-12-31,CVLT,55.37,0.159338,2593.25395,8.0
91468,2020-01-31,ICFI,87.59,-0.043986,1652.64812,5.0
91468,2020-02-28,ICFI,75.98,-0.132549,1432.4509400000002,5.0
91468,2020-03-31,ICFI,68.7,-0.093972,1293.4149000000002,4.0
91468,2020-04-30,ICFI,73.54,0.070451,1384.5375800000002,5.0
91468,2020-05-29,ICFI,65.58,-0.10824,1234.67466,4.0
91468,2020-06-30,ICFI,64.83,-0.009302,1221.98067,4.0
91468,2020-07-31,ICFI,67.61,0.042881,1274.38089,5.0
91468,2020-08-31,ICFI,68.31,0.010353,1287.57519,4.0
91468,2020-09-30,ICFI,61.53,-0.097204,1160.33274,5.0
91468,2020-10-30,ICFI,65.39,0.062734,1233.4515700000002,5.0
91468,2020-11-30,ICFI,72.43,0.107662,1366.24709,3.0
91468,2020-12-31,ICFI,74.33,0.028165,1405.5803,5.0
91471,2020-01-31,ACER,3.8,-0.052369,38.361,6.0
91471,2020-02-28,ACER,3.28,-0.136842,33.111599999999996,5.0
91471,2020-03-31,ACER,1.99,-0.393293,20.100990000000003,5.0
91471,2020-04-30,ACER,2.4,0.20603,24.242399999999996,5.0
91471,2020-05-29,ACER,3.07,0.279167,31.464429999999997,5.0
91471,2020-06-30,ACER,3.43,0.117264,36.402590000000004,5.0
91471,2020-07-31,ACER,3.73,0.087464,39.58649,5.0
91471,2020-08-31,ACER,2.65,-0.289544,28.12445,4.0
91471,2020-09-30,ACER,2.88,0.086792,34.30944,4.0
91471,2020-10-30,ACER,2.44,-0.152778,29.975399999999997,4.0
91471,2020-11-30,ACER,2.69,0.102459,33.04665,4.0
91471,2020-12-31,ACER,2.62,-0.026022,34.67046,4.0
91472,2020-01-31,LMST,16.975,-0.056944,106.12770000000002,2.0
91472,2020-02-28,LMST,16.0,-0.057437,100.336,2.0
91472,2020-03-31,LMST,11.14,-0.30375,69.83666000000001,2.0
91472,2020-04-30,LMST,12.17,0.09246,76.29373,2.0
91472,2020-05-29,LMST,11.38,-0.064914,71.34122,2.0
91472,2020-06-30,LMST,13.15,0.155536,82.3979,2.0
91472,2020-07-31,LMST,10.58,-0.195437,68.75941999999999,2.0
91472,2020-08-31,LMST,10.75,0.016068,69.86425,2.0
91472,2020-09-30,LMST,10.52,-0.021395,68.36948,2.0
91472,2020-10-30,LMST,10.6,0.007605,68.9,2.0
91472,2020-11-30,LMST,12.16,0.14717,79.04,2.0
91472,2020-12-31,LMST,12.56,0.032895,81.62744,2.0
91488,2020-01-31,ZIOP,3.94,-0.165254,844.28684,6.0
91488,2020-02-28,ZIOP,3.09,-0.215736,658.17,6.0
91488,2020-03-31,ZIOP,2.45,-0.20712,525.0007,6.0
91488,2020-04-30,ZIOP,2.8,0.142857,600.0007999999999,6.0
91488,2020-05-29,ZIOP,2.96,0.057143,634.2865599999999,5.0
91488,2020-06-30,ZIOP,3.28,0.108108,702.87776,6.0
91488,2020-07-31,ZIOP,2.97,-0.094512,636.0284700000001,7.0
91488,2020-08-31,ZIOP,2.81,-0.053872,601.76431,7.0
91488,2020-09-30,ZIOP,2.52,-0.103203,539.69832,8.0
91488,2020-10-30,ZIOP,2.09,-0.170635,447.60693999999995,8.0
91488,2020-11-30,ZIOP,2.8,0.339713,599.6647999999999,8.0
91488,2020-12-31,ZIOP,2.52,-0.1,540.77184,8.0
91498,2020-01-31,EHTH,105.16,0.094505,2432.9817599999997,8.0
91498,2020-02-28,EHTH,117.35,0.115919,2752.7963,11.0
91498,2020-03-31,EHTH,140.82001,0.2,3602.1758558,11.0
91498,2020-04-30,EHTH,106.7,-0.242295,2733.0138,11.0
91498,2020-05-29,EHTH,130.42,0.222306,3340.57788,12.0
91498,2020-06-30,EHTH,98.24,-0.246741,2529.68,12.0
91498,2020-07-31,EHTH,69.14,-0.296213,1780.355,13.0
91498,2020-08-31,EHTH,63.12,-0.08707,1625.34,13.0
91498,2020-09-30,EHTH,79.0,0.251584,2045.863,13.0
91498,2020-10-30,EHTH,67.11,-0.150506,1737.94767,14.0
91498,2020-11-30,EHTH,75.99,0.13232,1967.9130299999997,14.0
91498,2020-12-31,EHTH,70.61,-0.070799,1830.49364,14.0
91500,2020-01-31,EXLS,73.11,0.052548,2499.26535,11.0
91500,2020-02-28,EXLS,74.65,0.021064,2565.34725,11.0
91500,2020-03-31,EXLS,52.03,-0.303014,1785.46148,11.0
91500,2020-04-30,EXLS,61.73,0.186431,2118.3266799999997,11.0
91500,2020-05-29,EXLS,61.17,-0.009072,2099.1097200000004,11.0
91500,2020-06-30,EXLS,63.4,0.036456,2175.9514,11.0
91500,2020-07-31,EXLS,64.06,0.01041,2189.3145600000003,11.0
91500,2020-08-31,EXLS,63.69,-0.005776,2176.66944,11.0
91500,2020-09-30,EXLS,65.97,0.035798,2239.9453799999997,10.0
91500,2020-10-30,EXLS,75.74,0.148098,2560.7693999999997,10.0
91500,2020-11-30,EXLS,83.26,0.099287,2815.0206000000003,10.0
91500,2020-12-31,EXLS,85.13,0.02246,2856.87767,10.0
91503,2020-01-31,LMAT,35.985,0.000974,726.141315,7.0
91503,2020-02-28,LMAT,28.5,-0.208003,575.1015,6.0
91503,2020-03-31,LMAT,24.92,-0.122281,502.86068000000006,7.0
91503,2020-04-30,LMAT,28.49,0.143258,574.8997099999999,7.0
91503,2020-05-29,LMAT,26.89,-0.052826,542.6133100000001,6.0
91503,2020-06-30,LMAT,26.4,-0.018222,532.8047999999999,6.0
91503,2020-07-31,LMAT,29.33,0.110985,593.2579099999999,6.0
91503,2020-08-31,LMAT,32.28,0.103819,652.9275600000001,6.0
91503,2020-09-30,LMAT,32.53,0.007745,660.00117,6.0
91503,2020-10-30,LMAT,32.48,-0.001537,660.7081599999999,5.0
91503,2020-11-30,LMAT,39.39,0.215671,801.27138,5.0
91503,2020-12-31,LMAT,40.5,0.02818,831.1815,5.0
91516,2020-01-31,AWI,100.33,0.067681,4865.80434,8.0
91516,2020-02-28,AWI,100.15,-0.001794,4805.9982,8.0
91516,2020-03-31,AWI,79.42,-0.204993,3811.20696,11.0
91516,2020-04-30,AWI,77.08,-0.029464,3686.81348,11.0
91516,2020-05-29,AWI,75.39,-0.019331,3605.97909,11.0
91516,2020-06-30,AWI,77.96,0.034089,3728.90476,12.0
91516,2020-07-31,AWI,71.24,-0.086198,3409.4751599999995,11.0
91516,2020-08-31,AWI,73.74,0.0379,3529.1226599999995,11.0
91516,2020-09-30,AWI,68.81,-0.066857,3293.17779,11.0
91516,2020-10-30,AWI,59.9,-0.129487,2866.814,11.0
91516,2020-11-30,AWI,77.06,0.289983,3688.0916,8.0
91516,2020-12-31,AWI,74.39,-0.034648,3560.3053999999997,10.0
91531,2020-01-31,OC,60.49,-0.067414,6580.52563,21.0
91531,2020-02-28,OC,56.49,-0.066127,6116.624220000001,23.0
91531,2020-03-31,OC,38.81,-0.308727,4200.949640000001,23.0
91531,2020-04-30,OC,43.36,0.117238,4675.98576,22.0
91531,2020-05-29,OC,52.5,0.210793,5661.6525,21.0
91531,2020-06-30,OC,55.76,0.062095,6013.21416,22.0
91531,2020-07-31,OC,60.47,0.088773,6531.60658,20.0
91531,2020-08-31,OC,67.64,0.118571,7306.06696,20.0
91531,2020-09-30,OC,68.81,0.017297,7432.44334,20.0
91531,2020-10-30,OC,65.47,-0.045052,7086.01451,20.0
91531,2020-11-30,OC,72.87,0.113029,7886.938710000001,19.0
91531,2020-12-31,OC,75.76,0.03966,8199.732080000002,20.0
91547,2020-01-31,LDOS,100.47,0.026356,14222.93508,12.0
91547,2020-02-28,LDOS,102.65,0.021698,14514.9153,12.0
91547,2020-03-31,LDOS,91.65,-0.103848,13000.27755,12.0
91547,2020-04-30,LDOS,98.81,0.078123,14015.90207,14.0
91547,2020-05-29,LDOS,105.29,0.06558,14955.812760000003,14.0
91547,2020-06-30,LDOS,93.67,-0.107133,13305.261480000001,14.0
91547,2020-07-31,LDOS,95.16,0.015907,13516.907039999998,14.0
91547,2020-08-31,LDOS,90.49,-0.049075,12867.135059999999,14.0
91547,2020-09-30,LDOS,89.15,-0.011051,12676.595100000002,14.0
91547,2020-10-30,LDOS,83.0,-0.068985,11802.102,14.0
91547,2020-11-30,LDOS,100.7,0.213253,14331.7247,14.0
91547,2020-12-31,LDOS,105.12,0.047269,14960.78352,14.0
91556,2020-01-31,ROST,112.19,-0.036334,40026.58725,26.0
91556,2020-02-28,ROST,108.78,-0.030395,38809.9845,29.0
91556,2020-03-31,ROST,86.97,-0.197876,30908.00739,25.0
91556,2020-04-30,ROST,91.36,0.050477,32468.156320000002,27.0
91556,2020-05-29,ROST,96.96,0.061296,34510.19712,25.0
91556,2020-06-30,ROST,85.24,-0.120875,30338.791279999998,27.0
91556,2020-07-31,ROST,89.67,0.051971,31923.05802,27.0
91556,2020-08-31,ROST,91.08,0.015724,32425.02648,26.0
91556,2020-09-30,ROST,93.32,0.024594,33214.64104,22.0
91556,2020-10-30,ROST,85.17,-0.087334,30358.76133,23.0
91556,2020-11-30,ROST,107.52,0.262416,38326.90176,24.0
91556,2020-12-31,ROST,122.81,0.142206,43777.22103,18.0
91571,2020-01-31,EBS,55.09,0.021131,2843.96616,7.0
91571,2020-02-28,EBS,58.68,0.065166,3051.36,6.0
91571,2020-03-31,EBS,57.86,-0.013974,3008.72,8.0
91571,2020-04-30,EBS,73.95,0.278085,3867.585,8.0
91571,2020-05-29,EBS,83.49,0.129006,4377.21372,8.0
91571,2020-06-30,EBS,79.08,-0.052821,4146.00624,4.0
91571,2020-07-31,EBS,111.24,0.406677,5887.377,5.0
91571,2020-08-31,EBS,114.05,0.025261,6036.09625,7.0
91571,2020-09-30,EBS,103.33,-0.093994,5468.74025,8.0
91571,2020-10-30,EBS,89.97,-0.129294,4761.66225,8.0
91571,2020-11-30,EBS,81.93,-0.089363,4342.208070000001,6.0
91571,2020-12-31,EBS,89.6,0.093616,4748.710399999999,7.0
91575,2020-01-31,HRI,40.12,-0.180221,1156.33864,8.0
91575,2020-02-28,HRI,36.68,-0.085743,1058.5848,7.0
91575,2020-03-31,HRI,20.46,-0.442203,590.4756,8.0
91575,2020-04-30,HRI,28.23,0.379765,821.80353,8.0
91575,2020-05-29,HRI,28.5,0.009564,829.6635,7.0
91575,2020-06-30,HRI,30.73,0.078246,894.58103,8.0
91575,2020-07-31,HRI,33.54,0.091442,977.82516,8.0
91575,2020-08-31,HRI,40.95,0.22093,1193.8563000000001,8.0
91575,2020-09-30,HRI,39.61,-0.032723,1154.78994,8.0
91575,2020-10-30,HRI,44.36,0.119919,1296.46536,8.0
91575,2020-11-30,HRI,57.28,0.291253,1674.06528,7.0
91575,2020-12-31,HRI,66.41,0.159393,1940.8986599999998,9.0
91579,2020-01-31,KBR,27.2,-0.108197,3854.6207999999997,12.0
91579,2020-02-28,KBR,25.96,-0.045588,3684.73644,12.0
91579,2020-03-31,KBR,20.68,-0.199538,2935.29852,12.0
91579,2020-04-30,KBR,20.26,-0.020309,2882.8764400000005,11.0
91579,2020-05-29,KBR,23.45,0.157453,3336.86465,11.0
91579,2020-06-30,KBR,22.55,-0.034115,3208.7973500000003,11.0
91579,2020-07-31,KBR,22.24,-0.013747,3164.6852799999997,11.0
91579,2020-08-31,KBR,24.99,0.123651,3557.50143,10.0
91579,2020-09-30,KBR,22.36,-0.10124,3183.10252,10.0
91579,2020-10-30,KBR,22.29,-0.003131,3173.13753,10.0
91579,2020-11-30,KBR,27.77,0.24585,3957.97479,10.0
91579,2020-12-31,KBR,30.93,0.117393,4408.3601100000005,10.0
91594,2020-01-31,SPR,65.32,-0.103732,6761.730439999999,15.0
91594,2020-02-28,SPR,52.84,-0.191059,5536.469520000001,16.0
91594,2020-03-31,SPR,23.93,-0.546934,2506.52392,14.0
91594,2020-04-30,SPR,22.16,-0.073966,2321.12704,15.0
91594,2020-05-29,SPR,21.67,-0.022112,2287.13848,15.0
91594,2020-06-30,SPR,23.94,0.105215,2526.7233600000004,16.0
91594,2020-07-31,SPR,19.57,-0.18254,2065.49608,16.0
91594,2020-08-31,SPR,20.56,0.050588,2171.62944,14.0
91594,2020-09-30,SPR,18.91,-0.079767,1997.34984,14.0
91594,2020-10-30,SPR,18.19,-0.038075,1921.3005600000001,17.0
91594,2020-11-30,SPR,34.0,0.869159,3591.658,18.0
91594,2020-12-31,SPR,39.09,0.15,4129.35033,18.0
91606,2020-01-31,CPRX,4.11,0.096,425.02332,6.0
91606,2020-02-28,CPRX,4.21,0.024331,435.36452,6.0
91606,2020-03-31,CPRX,3.85,-0.085511,398.12465000000003,6.0
91606,2020-04-30,CPRX,4.74,0.231169,490.15866000000005,6.0
91606,2020-05-29,CPRX,4.31,-0.090717,445.71864999999997,6.0
91606,2020-06-30,CPRX,4.62,0.071926,477.80964,6.0
91606,2020-07-31,CPRX,4.3,-0.069264,444.71459999999996,6.0
91606,2020-08-31,CPRX,3.28,-0.237209,339.35864,6.0
91606,2020-09-30,CPRX,2.97,-0.094512,307.83456,6.0
91606,2020-10-30,CPRX,2.97,0.0,307.83456,5.0
91606,2020-11-30,CPRX,3.66,0.232323,379.35168,5.0
91606,2020-12-31,CPRX,3.34,-0.087432,346.63188,5.0
91609,2020-01-31,CZWI,11.98,-0.01964,134.97866,3.0
91609,2020-02-28,CZWI,11.62,-0.012521,130.92254,3.0
91609,2020-03-31,CZWI,6.45,-0.444923,71.92394999999999,3.0
91609,2020-04-30,CZWI,7.7,0.193798,85.8627,3.0
91609,2020-05-29,CZWI,7.35,-0.045455,81.95984999999999,3.0
91609,2020-06-30,CZWI,6.86,-0.066667,76.49586000000001,3.0
91609,2020-07-31,CZWI,6.62,-0.034985,73.81962,3.0
91609,2020-08-31,CZWI,6.91,0.043807,77.05341,2.0
91609,2020-09-30,CZWI,6.89,-0.002894,76.85795,2.0
91609,2020-10-30,CZWI,7.6,0.103048,84.778,2.0
91609,2020-11-30,CZWI,9.0,0.184211,100.395,3.0
91609,2020-12-31,CZWI,10.89,0.21,120.39984000000001,3.0
91611,2020-01-31,FSLR,49.58,-0.11401,5228.16142,16.0
91611,2020-02-28,FSLR,45.77,-0.076846,4826.8126600000005,16.0
91611,2020-03-31,FSLR,36.06,-0.212148,3818.9703600000003,16.0
91611,2020-04-30,FSLR,44.01,0.220466,4641.20658,16.0
91611,2020-05-29,FSLR,46.62,0.059305,4937.38434,14.0
91611,2020-06-30,FSLR,49.5,0.061776,5245.0695,15.0
91611,2020-07-31,FSLR,59.55,0.20303,6310.21575,14.0
91611,2020-08-31,FSLR,76.59,0.286146,8115.859350000001,14.0
91611,2020-09-30,FSLR,66.2,-0.135657,7015.545,14.0
91611,2020-10-30,FSLR,87.045,0.314879,9224.68092,15.0
91611,2020-11-30,FSLR,93.43,0.073353,9901.337680000002,16.0
91611,2020-12-31,FSLR,98.92,0.058761,10483.5416,17.0
91612,2020-01-31,GSAT,0.476,-0.082321,690.986828,1.0
91612,2020-02-28,GSAT,0.4084,-0.142017,680.1399667999999,1.0
91612,2020-03-31,GSAT,0.2946,-0.278648,490.62006419999994,1.0
91612,2020-04-30,GSAT,0.32,0.086219,533.9590400000001,1.0
91612,2020-05-29,GSAT,0.2976,-0.07,496.59262079999996,1.0
91612,2020-06-30,GSAT,0.3266,0.097446,544.9837028,1.0
91612,2020-07-31,GSAT,0.3897,0.193203,650.2760226,1.0
91612,2020-08-31,GSAT,0.3345,-0.141647,558.724047,1.0
91612,2020-09-30,GSAT,0.3068,-0.08281,512.4560168,1.0
91612,2020-10-30,GSAT,0.3,-0.022164,501.0978,1.0
91612,2020-11-30,GSAT,0.3223,0.074333,538.3715315,1.0
91612,2020-12-31,GSAT,0.3386,0.050574,565.599133,1.0
91614,2020-01-31,IPHS,31.96,-0.000625,629.32436,2.0
91615,2020-01-31,YTEN,6.37,-0.071429,6.37,4.0
91615,2020-02-28,YTEN,6.59,0.034537,6.59,4.0
91615,2020-03-31,YTEN,3.77,-0.427921,7.24971,4.0
91615,2020-04-30,YTEN,5.96,0.580902,11.461079999999999,3.0
91615,2020-05-29,YTEN,6.0,0.006711,11.82,3.0
91615,2020-06-30,YTEN,6.26,0.043333,12.35098,3.0
91615,2020-07-31,YTEN,6.18,-0.01278,12.19314,3.0
91615,2020-08-31,YTEN,5.08,-0.177994,10.03808,2.0
91615,2020-09-30,YTEN,7.77,0.529528,25.88187,4.0
91615,2020-10-30,YTEN,5.49,-0.293436,18.287190000000002,4.0
91615,2020-11-30,YTEN,6.97,0.269581,23.23798,4.0
91615,2020-12-31,YTEN,5.78,-0.170732,19.27052,4.0
91618,2020-01-31,ORBC,3.59,-0.147268,280.24258000000003,7.0
91618,2020-02-28,ORBC,3.31,-0.077994,259.31864,6.0
91618,2020-03-31,ORBC,2.44,-0.26284,189.55872,7.0
91618,2020-04-30,ORBC,2.64,0.081967,207.56208,7.0
91618,2020-05-29,ORBC,2.74,0.037879,215.42428000000004,6.0
91618,2020-06-30,ORBC,3.85,0.405109,300.11905,6.0
91618,2020-07-31,ORBC,4.21,0.093507,328.18213000000003,6.0
91618,2020-08-31,ORBC,4.01,-0.047506,312.59153,6.0
91618,2020-09-30,ORBC,3.4,-0.15212,265.1082,6.0
91618,2020-10-30,ORBC,4.3,0.264706,335.4645,6.0
91618,2020-11-30,ORBC,5.72,0.330232,446.2458,6.0
91618,2020-12-31,ORBC,7.42,0.297203,580.12528,6.0
91622,2020-01-31,SONA,15.53,-0.050153,375.54645999999997,0.0
91622,2020-02-28,SONA,14.19,-0.079845,343.14258,2.0
91622,2020-03-31,SONA,9.84,-0.306554,239.09232,2.0
91622,2020-04-30,SONA,10.07,0.023374,244.68086000000002,2.0
91622,2020-05-29,SONA,10.06,0.008938,244.43788,2.0
91622,2020-06-30,SONA,9.69,-0.036779,236.06778,2.0
91622,2020-07-31,SONA,8.42,-0.131063,205.12804,1.0
91622,2020-08-31,SONA,8.55,0.027316,208.29510000000002,1.0
91622,2020-09-30,SONA,8.68,0.015205,211.52291999999997,2.0
91622,2020-10-30,SONA,9.66,0.112903,235.40454,2.0
91622,2020-11-30,SONA,10.94,0.142857,266.59686,1.0
91622,2020-12-31,SONA,12.11,0.106947,295.10859,1.0
91625,2020-01-31,WLDN,33.13,0.04248,380.89561000000003,3.0
91625,2020-02-28,WLDN,30.75,-0.071838,353.53275,3.0
91625,2020-03-31,WLDN,21.37,-0.305041,246.71665000000002,2.0
